dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.074916,3.775813,0.300198,0.475462,0.373562,-0.016538,0.040889
0.020000,2.084567,3.776213,0.309857,0.482927,0.373245,-0.015858,0.042084
0.020000,2.094365,3.776632,0.319664,0.490385,0.372871,-0.018679,0.043289
0.020000,2.104312,3.777069,0.329621,0.497835,0.372517,-0.017693,0.044505
0.020000,2.114408,3.777524,0.339727,0.505278,0.372158,-0.017965,0.045730
0.020000,2.124651,3.777999,0.349981,0.512714,0.371792,-0.018310,0.046965
0.020000,2.135042,3.778494,0.360384,0.520142,0.371419,-0.018646,0.048209
0.020000,2.145581,3.779009,0.370935,0.527563,0.371039,-0.018975,0.049461
0.020000,2.156267,3.779545,0.381635,0.534976,0.370662,-0.018880,0.050721
0.020000,2.167100,3.780102,0.392482,0.542382,0.370276,-0.019297,0.051989
0.020000,2.178081,3.780680,0.403478,0.549779,0.369866,-0.020504,0.053263
0.020000,2.189208,3.781281,0.414621,0.557168,0.369461,-0.020241,0.054545
0.020000,2.200482,3.781904,0.425912,0.564550,0.369068,-0.019660,0.055832
0.020000,2.211902,3.782549,0.437351,0.571923,0.368651,-0.020838,0.057126
0.020000,2.223468,3.783218,0.448936,0.579287,0.368213,-0.021879,0.058425
0.020000,2.235181,3.783911,0.460669,0.586643,0.367822,-0.019549,0.059728
0.020000,2.247039,3.784628,0.472549,0.593990,0.367352,-0.023508,0.061036
0.020000,2.259042,3.785369,0.484576,0.601329,0.366951,-0.020046,0.062348
0.020000,2.271191,3.786136,0.496749,0.608659,0.366480,-0.023558,0.063663
0.020000,2.283486,3.786928,0.509068,0.615980,0.366044,-0.021792,0.064981
0.020000,2.295925,3.787745,0.521534,0.623292,0.365593,-0.022547,0.066301
0.020000,2.308508,3.788589,0.534146,0.630594,0.365124,-0.023474,0.067623
0.020000,2.321236,3.789460,0.546904,0.637887,0.364661,-0.023151,0.068946
0.020000,2.334108,3.790357,0.559807,0.645171,0.364193,-0.023386,0.070270
0.020000,2.347124,3.791282,0.572856,0.652446,0.363717,-0.023777,0.071594
0.020000,2.360284,3.792235,0.586050,0.659710,0.363230,-0.024348,0.072918
0.020000,2.373587,3.793215,0.599390,0.666965,0.362743,-0.024379,0.074241
0.020000,2.387034,3.794224,0.612874,0.674210,0.362249,-0.024673,0.075562
0.020000,2.400623,3.795262,0.626503,0.681445,0.361750,-0.024960,0.076882
0.020000,2.414355,3.796329,0.640276,0.688670,0.361245,-0.025239,0.078199
0.020000,2.428230,3.797426,0.654194,0.695885,0.360737,-0.025438,0.079512
0.020000,2.442246,3.798552,0.668256,0.703089,0.360220,-0.025831,0.080823
0.020000,2.456405,3.799708,0.682461,0.710283,0.359698,-0.026109,0.082128
0.020000,2.470705,3.800894,0.696811,0.717467,0.359172,-0.026313,0.083429
0.020000,2.485147,3.802111,0.711303,0.724639,0.358641,-0.026554,0.084724
0.020000,2.499729,3.803359,0.725940,0.731801,0.358103,-0.026887,0.086014
0.020000,2.514453,3.804638,0.740719,0.738953,0.357561,-0.027096,0.087296
0.020000,2.529317,3.805949,0.755640,0.746093,0.357011,-0.027481,0.088571
0.020000,2.544322,3.807291,0.770705,0.753222,0.356461,-0.027506,0.089839
0.020000,2.559466,3.808665,0.785912,0.760340,0.355899,-0.028126,0.091097
0.020000,2.574751,3.810071,0.801261,0.767447,0.355340,-0.027945,0.092347
0.020000,2.590175,3.811509,0.816751,0.774542,0.354767,-0.028629,0.093586
0.020000,2.605738,3.812979,0.832384,0.781626,0.354194,-0.028639,0.094815
0.020000,2.621440,3.814482,0.848158,0.788698,0.353617,-0.028854,0.096033
0.020000,2.637281,3.816018,0.864073,0.795759,0.353033,-0.029234,0.097239
0.020000,2.653260,3.817586,0.880129,0.802808,0.352438,-0.029717,0.098433
0.020000,2.669378,3.819188,0.896326,0.809845,0.351848,-0.029490,0.099613
0.020000,2.685633,3.820822,0.912664,0.816870,0.351249,-0.029989,0.100780
0.020000,2.702026,3.822489,0.929141,0.823883,0.350644,-0.030239,0.101932
0.020000,2.718557,3.824189,0.945759,0.830883,0.350034,-0.030485,0.103069
0.020000,2.735224,3.825923,0.962516,0.837872,0.349420,-0.030728,0.104190
0.020000,2.752029,3.827690,0.979413,0.844848,0.348800,-0.030968,0.105295
0.020000,2.768970,3.829489,0.996450,0.851811,0.348176,-0.031207,0.106382
0.020000,2.786047,3.831322,1.013625,0.858762,0.347545,-0.031580,0.107451
0.020000,2.803260,3.833188,1.030939,0.865700,0.346907,-0.031857,0.108502
0.020000,2.820609,3.835087,1.048391,0.872626,0.346273,-0.031706,0.109533
0.020000,2.838093,3.837019,1.065982,0.879538,0.345630,-0.032155,0.110544
0.020000,2.855713,3.838983,1.083711,0.886438,0.344972,-0.032932,0.111534
0.020000,2.873467,3.840981,1.101577,0.893324,0.344324,-0.032381,0.112502
0.020000,2.891357,3.843010,1.119581,0.900198,0.343665,-0.032961,0.113449
0.020000,2.909380,3.845072,1.137722,0.907058,0.342993,-0.033561,0.114372
0.020000,2.927538,3.847167,1.156000,0.913904,0.342332,-0.033094,0.115271
0.020000,2.945829,3.849293,1.174415,0.920737,0.341651,-0.034033,0.116145
0.020000,2.964255,3.851450,1.192966,0.927557,0.340972,-0.033942,0.116994
0.020000,2.982813,3.853639,1.211654,0.934362,0.340292,-0.033988,0.117817
0.020000,3.001505,3.855859,1.230477,0.941154,0.339593,-0.034944,0.118614
0.020000,3.020330,3.858110,1.249435,0.947932,0.338902,-0.034574,0.119382
0.020000,3.039287,3.860391,1.268529,0.954696,0.338204,-0.034914,0.120122
0.020000,3.058376,3.862702,1.287758,0.961446,0.337497,-0.035338,0.120832
0.020000,3.077598,3.865043,1.307122,0.968182,0.336785,-0.035586,0.121513
0.020000,3.096951,3.867413,1.326620,0.974903,0.336068,-0.035837,0.122162
0.020000,3.116437,3.869811,1.346252,0.981610,0.335347,-0.036091,0.122780
0.020000,3.136053,3.872238,1.366018,0.988303,0.334620,-0.036349,0.123366
0.020000,3.155801,3.874692,1.385918,0.994981,0.333887,-0.036611,0.123918
0.020000,3.175679,3.877173,1.405951,1.001644,0.333150,-0.036878,0.124435
0.020000,3.195689,3.879681,1.426116,1.008292,0.332407,-0.037150,0.124918
0.020000,3.215828,3.882215,1.446415,1.014925,0.331658,-0.037428,0.125365
0.020000,3.236098,3.884774,1.466846,1.021543,0.330904,-0.037720,0.125775
0.020000,3.256498,3.887357,1.487409,1.028146,0.330138,-0.038275,0.126148
0.020000,3.277028,3.889964,1.508103,1.034733,0.329378,-0.037998,0.126482
0.020000,3.297688,3.892594,1.528930,1.041305,0.328606,-0.038633,0.126777
0.020000,3.318476,3.895247,1.549887,1.047862,0.327824,-0.039078,0.127032
0.020000,3.339394,3.897921,1.570975,1.054403,0.327046,-0.038922,0.127246
0.020000,3.360426,3.900613,1.592179,1.060199,0.289806,-1.861967,0.127417
0.020000,3.381544,3.903320,1.613469,1.064524,0.216259,-3.677354,0.127546
0.020000,3.402718,3.906037,1.634817,1.067382,0.142915,-3.667204,0.127631
0.020000,3.423920,3.908758,1.656192,1.068778,0.069787,-3.656395,0.127672
0.020000,3.445116,3.911479,1.677562,1.068485,-0.014673,-4.223009,0.127668
0.020000,3.466272,3.914194,1.698892,1.066507,-0.098884,-4.210549,0.127620
0.020000,3.487361,3.916899,1.720154,1.063081,-0.171321,-3.621883,0.127528
0.020000,3.508354,3.919590,1.741318,1.058210,-0.243543,-3.611071,0.127392
0.020000,3.529221,3.922261,1.762356,1.051899,-0.315558,-3.600768,0.127214
0.020000,3.549940,3.924909,1.783244,1.044381,-0.375857,-3.014918,0.126994
0.020000,3.570501,3.927531,1.803971,1.036385,-0.399812,-1.197786,0.126733
0.020000,3.590905,3.930128,1.824540,1.028405,-0.399025,0.039369,0.126432
0.020000,3.611151,3.932698,1.844948,1.020440,-0.398254,0.038566,0.126092
0.020000,3.631241,3.935241,1.865198,1.012490,-0.397484,0.038486,0.125713
0.020000,3.651174,3.937756,1.885289,1.004556,-0.396714,0.038488,0.125298
0.020000,3.670951,3.940243,1.905222,0.996636,-0.395960,0.037710,0.124846
0.020000,3.690572,3.942700,1.924997,0.988732,-0.395207,0.037641,0.124358
0.020000,3.710038,3.945128,1.944613,0.980843,-0.394459,0.037383,0.123836
0.020000,3.729349,3.947527,1.964073,0.972969,-0.393717,0.037104,0.123279
0.020000,3.748506,3.949895,1.983375,0.965109,-0.392981,0.036824,0.122690
0.020000,3.767508,3.952232,2.002520,0.957264,-0.392250,0.036543,0.122068
0.020000,3.786356,3.954538,2.021509,0.949434,-0.391525,0.036263,0.121415
0.020000,3.805050,3.956812,2.040341,0.941618,-0.390805,0.035983,0.120730
0.020000,3.823592,3.959055,2.059018,0.933816,-0.390091,0.035705,0.120017
0.020000,3.841980,3.961266,2.077538,0.926028,-0.389382,0.035427,0.119274
0.020000,3.860215,3.963444,2.095903,0.918254,-0.388679,0.035154,0.118502
0.020000,3.878298,3.965590,2.114113,0.910495,-0.387971,0.035408,0.117703
0.020000,3.896229,3.967703,2.132168,0.902749,-0.387288,0.034170,0.116878
0.020000,3.914008,3.969783,2.150069,0.895017,-0.386601,0.034341,0.116026
0.020000,3.931636,3.971829,2.167815,0.887299,-0.385904,0.034863,0.115150
0.020000,3.949112,3.973843,2.185406,0.879594,-0.385242,0.033091,0.114248
0.020000,3.966437,3.975823,2.202844,0.871903,-0.384555,0.034323,0.113324
0.020000,3.983612,3.977769,2.220129,0.864225,-0.383900,0.032775,0.112376
0.020000,4.000636,3.979682,2.237260,0.856561,-0.383222,0.033904,0.111406
0.020000,4.017510,3.981561,2.254238,0.848909,-0.382577,0.032222,0.110415
0.020000,4.034234,3.983407,2.271064,0.841271,-0.381919,0.032918,0.109403
0.020000,4.050808,3.985219,2.287737,0.833646,-0.381267,0.032627,0.108371
0.020000,4.067233,3.986997,2.304257,0.826033,-0.380630,0.031812,0.107320
0.020000,4.083508,3.988742,2.320626,0.818433,-0.379991,0.031958,0.106250
0.020000,4.099634,3.990453,2.336843,0.810846,-0.379357,0.031694,0.105163
0.020000,4.115612,3.992130,2.352908,0.803271,-0.378729,0.031430,0.104058
0.020000,4.131441,3.993775,2.368823,0.795709,-0.378105,0.031166,0.102937
0.020000,4.147122,3.995385,2.384586,0.788160,-0.377487,0.030903,0.101800
0.020000,4.162654,3.996963,2.400198,0.780622,-0.376874,0.030641,0.100649
0.020000,4.178039,3.998508,2.415660,0.773097,-0.376267,0.030380,0.099483
0.020000,4.193276,4.000020,2.430972,0.765583,-0.375664,0.030122,0.098303
0.020000,4.208365,4.001499,2.446133,0.758082,-0.375067,0.029866,0.097110
0.020000,4.223307,4.002945,2.461145,0.750593,-0.374475,0.029613,0.095905
0.020000,4.238102,4.004359,2.476008,0.743115,-0.373888,0.029364,0.094689
0.020000,4.252750,4.005741,2.490721,0.735649,-0.373300,0.029382,0.093461
0.020000,4.267251,4.007092,2.505284,0.728194,-0.372728,0.028584,0.092223
0.020000,4.281606,4.008410,2.519699,0.720751,-0.372155,0.028654,0.090975
0.020000,4.295814,4.009697,2.533966,0.713320,-0.371585,0.028504,0.089719
0.020000,4.309876,4.010954,2.548084,0.705899,-0.371027,0.027894,0.088454
0.020000,4.323792,4.012179,2.562054,0.698490,-0.370467,0.028009,0.087181
0.020000,4.337562,4.013373,2.575875,0.691091,-0.369918,0.027444,0.085900
0.020000,4.351186,4.014538,2.589550,0.683704,-0.369371,0.027360,0.084614
0.020000,4.364665,4.015672,2.603076,0.676327,-0.368830,0.027021,0.083321
0.020000,4.377999,4.016777,2.616455,0.668961,-0.368294,0.026801,0.082023
0.020000,4.391187,4.017853,2.629687,0.661606,-0.367764,0.026513,0.080720
0.020000,4.404230,4.018899,2.642773,0.654261,-0.367241,0.026141,0.079413
0.020000,4.417129,4.019917,2.655711,0.646927,-0.366720,0.026051,0.078102
0.020000,4.429882,4.020907,2.668503,0.639603,-0.366206,0.025696,0.076789
0.020000,4.442492,4.021869,2.681149,0.632289,-0.365698,0.025418,0.075473
0.020000,4.454956,4.022803,2.693649,0.624985,-0.365195,0.025143,0.074155
0.020000,4.467277,4.023710,2.706003,0.617691,-0.364698,0.024872,0.072836
0.020000,4.479453,4.024591,2.718211,0.610407,-0.364206,0.024606,0.071516
0.020000,4.491485,4.025445,2.730273,0.603132,-0.363719,0.024344,0.070196
0.020000,4.503374,4.026273,2.742191,0.595868,-0.363237,0.024087,0.068876
0.020000,4.515119,4.027075,2.753963,0.588612,-0.362767,0.023520,0.067557
0.020000,4.526720,4.027852,2.765590,0.581366,-0.362297,0.023503,0.066239
0.020000,4.538178,4.028605,2.777073,0.574130,-0.361826,0.023508,0.064923
0.020000,4.549493,4.029333,2.788411,0.566902,-0.361368,0.022913,0.063610
0.020000,4.560664,4.030037,2.799605,0.559684,-0.360930,0.021895,0.062300
0.020000,4.571693,4.030718,2.810654,0.552475,-0.360462,0.023431,0.060993
0.020000,4.582578,4.031376,2.821560,0.545274,-0.360042,0.020961,0.059690
0.020000,4.593321,4.032011,2.832321,0.538082,-0.359585,0.022856,0.058391
0.020000,4.603922,4.032624,2.842939,0.530898,-0.359181,0.020227,0.057098
0.020000,4.614379,4.033215,2.853414,0.523724,-0.358731,0.022502,0.055810
0.020000,4.624695,4.033784,2.863745,0.516557,-0.358334,0.019814,0.054527
0.020000,4.634868,4.034333,2.873933,0.509399,-0.357916,0.020933,0.053251
0.020000,4.644899,4.034861,2.883978,0.502249,-0.357501,0.020722,0.051982
0.020000,4.654788,4.035370,2.893880,0.495107,-0.357104,0.019886,0.050720
0.020000,4.664535,4.035858,2.903639,0.487972,-0.356721,0.019149,0.049465
0.020000,4.674141,4.036328,2.913256,0.480846,-0.356329,0.019583,0.048219
0.020000,4.683605,4.036779,2.922731,0.473727,-0.355940,0.019433,0.046981
0.020000,4.692927,4.037211,2.932063,0.466616,-0.355564,0.018795,0.045753
0.020000,4.702108,4.037626,2.941253,0.459512,-0.355194,0.018531,0.044533
0.020000,4.711147,4.038023,2.950302,0.452415,-0.354828,0.018274,0.043324
0.020000,4.720046,4.038404,2.959208,0.445326,-0.354468,0.018025,0.042124
0.020000,4.728803,4.038768,2.967973,0.438243,-0.354130,0.016906,0.040936
0.020000,4.737419,4.039116,2.976596,0.431168,-0.353775,0.017713,0.039758
0.020000,4.745895,4.039448,2.985078,0.424099,-0.353424,0.017577,0.038591
0.020000,4.754230,4.039765,2.993419,0.417038,-0.353083,0.017066,0.037436
0.020000,4.762424,4.040067,3.001619,0.409982,-0.352783,0.014990,0.036294
0.020000,4.770477,4.040355,3.009677,0.402933,-0.352442,0.017043,0.035164
0.020000,4.778390,4.040629,3.017595,0.395891,-0.352104,0.016879,0.034046
0.020000,4.786163,4.040889,3.025372,0.388854,-0.351847,0.012865,0.032942
0.020000,4.793795,4.041137,3.033009,0.381825,-0.351473,0.018692,0.031852
0.020000,4.801288,4.041371,3.040505,0.374800,-0.351243,0.011523,0.030775
0.020000,4.808640,4.041594,3.047860,0.367782,-0.350893,0.017479,0.029712
0.020000,4.815852,4.041804,3.055076,0.360769,-0.350623,0.013521,0.028664
0.020000,4.822925,4.042003,3.062151,0.353762,-0.350368,0.012730,0.027631
0.020000,4.829857,4.042191,3.069086,0.346761,-0.350053,0.015769,0.026613
0.020000,4.836650,4.042369,3.075882,0.339765,-0.349788,0.013216,0.025611
0.020000,4.843304,4.042536,3.082537,0.332775,-0.349532,0.012813,0.024624
0.020000,4.849818,4.042693,3.089053,0.325789,-0.349297,0.011749,0.023653
0.020000,4.856192,4.042841,3.095429,0.318808,-0.349017,0.014035,0.022699
0.020000,4.862427,4.042980,3.101666,0.311833,-0.348771,0.012266,0.021761
0.020000,4.868523,4.043110,3.107763,0.304862,-0.348530,0.012040,0.020840
0.020000,4.874480,4.043231,3.113721,0.297896,-0.348294,0.011821,0.019936
0.020000,4.880297,4.043344,3.119540,0.290935,-0.348062,0.011609,0.019049
0.020000,4.885976,4.043450,3.125219,0.283978,-0.347863,0.009950,0.018181
0.020000,4.891516,4.043549,3.130760,0.277025,-0.347630,0.011630,0.017330
0.020000,4.896916,4.043640,3.136161,0.270077,-0.347402,0.011397,0.016497
0.020000,4.902178,4.043725,3.141424,0.263134,-0.347186,0.010805,0.015683
0.020000,4.907302,4.043803,3.146548,0.256193,-0.347021,0.008241,0.014887
0.020000,4.912286,4.043875,3.151533,0.249257,-0.346817,0.010214,0.014110
0.020000,4.917132,4.043942,3.156379,0.242325,-0.346574,0.012165,0.013352
0.020000,4.921840,4.044003,3.161087,0.235395,-0.346494,0.003967,0.012613
0.020000,4.926409,4.044059,3.165657,0.228472,-0.346192,0.015107,0.011894
0.020000,4.930840,4.044110,3.170088,0.221549,-0.346139,0.002678,0.011194
0.020000,4.935132,4.044157,3.174380,0.214632,-0.345862,0.013828,0.010514
0.020000,4.939286,4.044199,3.178535,0.207716,-0.345776,0.004306,0.009855
0.020000,4.943302,4.044237,3.182551,0.200804,-0.345593,0.009134,0.009215
0.020000,4.947180,4.044272,3.186429,0.193896,-0.345416,0.008849,0.008596
0.020000,4.950919,4.044303,3.190168,0.186990,-0.345283,0.006685,0.007997
0.020000,4.954521,4.044330,3.193770,0.180086,-0.345195,0.004398,0.007419
0.020000,4.957985,4.044355,3.197234,0.173186,-0.345006,0.009456,0.006862
0.020000,4.961310,4.044377,3.200560,0.166289,-0.344880,0.006268,0.006326
0.020000,4.964498,4.044396,3.203748,0.159393,-0.344759,0.006083,0.005810
0.020000,4.967548,4.044413,3.206798,0.152501,-0.344641,0.005904,0.005317
0.020000,4.970460,4.044428,3.209710,0.145610,-0.344526,0.005728,0.004844
0.020000,4.973235,4.044441,3.212484,0.138722,-0.344415,0.005558,0.004393
0.020000,4.975871,4.044452,3.215121,0.131836,-0.344307,0.005392,0.003964
0.020000,4.978370,4.044461,3.217620,0.124951,-0.344218,0.004466,0.003556
0.020000,4.980732,4.044469,3.219981,0.118068,-0.344159,0.002943,0.003170
0.020000,4.982956,4.044476,3.222205,0.111188,-0.344018,0.007039,0.002806
0.020000,4.985042,4.044482,3.224291,0.104309,-0.343923,0.004752,0.002465
0.020000,4.986990,4.044486,3.226240,0.097431,-0.343908,0.000743,0.002145
0.020000,4.988801,4.044490,3.228051,0.090555,-0.343798,0.005509,0.001847
0.020000,4.990475,4.044493,3.229725,0.083681,-0.343706,0.004607,0.001572
0.020000,4.992011,4.044495,3.231261,0.076807,-0.343718,-0.000623,0.001319
0.020000,4.993410,4.044496,3.232659,0.069935,-0.343574,0.007233,0.001089
0.020000,4.994671,4.044498,3.233921,0.063063,-0.343594,-0.001002,0.000881
0.020000,4.995795,4.044499,3.235045,0.056193,-0.343512,0.004057,0.000695
0.020000,4.996781,4.044499,3.236031,0.049324,-0.343439,0.003699,0.000532
0.020000,4.997631,4.044500,3.236880,0.042455,-0.343491,-0.002633,0.000392
0.020000,4.998342,4.044500,3.237592,0.035587,-0.343398,0.004642,0.000274
0.020000,4.998917,4.044500,3.238166,0.028719,-0.343366,0.001612,0.000179
0.020000,4.999354,4.044500,3.238603,0.021852,-0.343353,0.000647,0.000107
0.020000,4.999658,4.044500,3.238907,0.015203,-0.332436,0.545840,0.000057
0.020000,4.999847,4.044500,3.239097,0.009460,-0.287190,2.262337,0.000025
0.020000,4.999949,4.044500,3.239198,0.005089,-0.218520,3.433491,0.000008
0.020000,4.999991,4.044500,3.239240,0.002092,-0.149852,3.433383,0.000002
0.020000,5.000000,4.044500,3.239250,0.000469,-0.081186,3.433330,6.283185
0.020000,5.000000,4.044500,3.239250,0.000000,-0.023426,2.887967,6.283185
